id,paper_id,primers,longitude,latitude,continent,sample_type,ITS1_extracted,ITS2_extracted,ITS_total,Biome,MAT,MAP,pH,year_start,year_end,year_of_sampling,manipulated
14661,Cheung_2018_6158,ITS1F/ITS2,114.03,22.49,Asia,sediment,53500,0,53500,aquatic,23.3,1684,7.55,2015,2015,2015,FALSE
14664,Jiao_2020_IB,ITS5/ITS2,119.15,34.66,Asia,soil,28439,0,28439,cropland,14.2,894,7.57,2017,2017,2017,FALSE
14665,Jiao_2020_IB,ITS5/ITS2,118.28,34.38,Asia,soil,59541,0,59541,cropland,14.3,881,7.1,2017,2017,2017,FALSE
14666,Jiao_2020_IB,ITS5/ITS2,119.03,33.53,Asia,soil,56324,0,56324,cropland,14.8,968,7.84,2017,2017,2017,FALSE
14667,Jiao_2020_IB,ITS5/ITS2,112.76,26.85,Asia,soil,42571,0,42571,cropland,18.8,1675,5.45,2017,2017,2017,FALSE
14668,Li_2020_addCL,ITS1F/ITS2,116.956,28.2385,Asia,soil,62730,0,62730,cropland,19.2,1811,5.11,2017,2017,2017,FALSE
14669,Jiao_2020_IB,ITS5/ITS2,117.07,29.22,Asia,soil,67291,0,67291,cropland,18.5,1624,5.4,2017,2017,2017,FALSE
14670,Jiao_2020_IB,ITS5/ITS2,108.89,18.45,Asia,soil,60277,0,60277,cropland,25.6,1203,6.15,2017,2017,2017,FALSE
14671,Jiao_2020_IB,ITS5/ITS2,112.89,23.14,Asia,soil,54487,0,54487,cropland,22.7,1664,6.84,2017,2017,2017,FALSE
14672,Jiao_2020_IB,ITS5/ITS2,112.31,25.66,Asia,soil,44468,0,44468,cropland,19.2,1524,7.65,2017,2017,2017,FALSE
14673,Jiao_2020_IB,ITS5/ITS2,121.25,28.89,Asia,soil,59525,0,59525,cropland,18.1,1356,5.73,2017,2017,2017,FALSE
14674,Li_2020_addCL,ITS1F/ITS2,116.911,28.3045,Asia,soil,60649,0,60649,cropland,19.2,1789,5.1,2017,2017,2017,FALSE
14675,Jiao_2020_IB,ITS5/ITS2,120.03,26.9,Asia,soil,70768,0,70768,cropland,20,1212,6.79,2017,2017,2017,FALSE
14676,Jiao_2020_IB,ITS5/ITS2,109.95,27.47,Asia,soil,78967,0,78967,cropland,18.1,1078,5.07,2017,2017,2017,FALSE
14677,Li_2020_addCL,ITS1F/ITS2,116.885,28.1397,Asia,soil,69658,0,69658,cropland,19.2,1776,5.11,2017,2017,2017,FALSE
14678,Jiao_2020_IB,ITS5/ITS2,113.43,23.39,Asia,soil,40269,0,40269,cropland,22.5,1569,6.05,2017,2017,2017,FALSE
14679,Jiao_2020_IB,ITS5/ITS2,116.54,39.07,Asia,soil,72098,0,72098,cropland,13.1,525,8.35,2017,2017,2017,FALSE
14680,Jiao_2020_IB,ITS5/ITS2,110.43,20.03,Asia,soil,53845,0,53845,cropland,24.6,1555,7.32,2017,2017,2017,FALSE
14681,Jiao_2020_IB,ITS5/ITS2,113.06,27.78,Asia,soil,21395,0,21395,cropland,18.5,1667,5.48,2017,2017,2017,FALSE
14682,Jiao_2020_IB,ITS5/ITS2,114.32,30.48,Asia,soil,67856,0,67856,cropland,17.3,1234,7.26,2017,2017,2017,FALSE
14683,Li_2020_addCL,ITS1F/ITS2,116.912,28.3505,Asia,soil,71611,0,71611,cropland,19.1,1740,5.11,2017,2017,2017,FALSE
14685,Jiao_2020_IB,ITS5/ITS2,114.33,34.87,Asia,soil,48780,0,48780,cropland,15,619,8.19,2017,2017,2017,FALSE
14686,Li_2020_addCL,ITS1F/ITS2,116.883,28.2885,Asia,soil,73549,0,73549,cropland,19.2,1792,5.1,2017,2017,2017,FALSE
14687,Jiao_2020_IB,ITS5/ITS2,111.88,23.8,Asia,soil,69555,0,69555,cropland,21.9,1164,6.86,2017,2017,2017,FALSE
14688,Bissett_AAAA_2016,ITS1F/ITS4,125.218,-17.6741,Australia,soil,44745,1093,45838,shrubland,28.1,708,8.7,2011,2011,2011,FALSE
14699,Cai_2020_addG,ITS1F/ITS2,99.49,26.52,Asia,soil,90712,0,90712,cropland,7.3,1394,6.39,2017,2017,2017,FALSE
14700,Siciliano_2014_FF,ITS1F/ITS4,110.53,-66.31,Antarctica,soil,4954,0,4954,desert,-10.4,270,5.2,2005,2008,2005 to 2008,FALSE
14701,Ji_2016_C06E,ITS1F/ITS4,110.55,-66.31,Antarctica,soil,4955,0,4955,desert,-11.2,287,5.2,2006,2006,2006,FALSE
14705,Yang_2020_addH,ITS3/ITS4,122.086,50.9454,Asia,soil,0,41372,41372,forest,-2.7,394,5.25,2017,2017,2017,FALSE
14708,Yang_2020_addH,ITS3/ITS4,122.434,50.9891,Asia,soil,0,35927,35927,forest,-3,446,4.09,2017,2017,2017,FALSE
14725,Yang_2020_addH,ITS3/ITS4,121.294,51.1405,Asia,soil,0,34716,34716,forest,-3.3,435,5.2,2017,2017,2017,FALSE
14726,Yang_2020_addH,ITS3/ITS4,122.433,50.9888,Asia,soil,0,31598,31598,forest,-3.2,477,4.35,2017,2017,2017,FALSE
14731,Bissett_AAAA_2016,ITS1F/ITS4,110.655,-66.4102,Antarctica,soil,55196,1995,57191,desert,-11.4,260,6.7,2006,2006,2006,FALSE
14734,Wang_2020_JK,ITS5/ITS2,115.908,39.048,Asia,soil,143743,0,143743,anthropogenic,13.4,529,8.02,2019,2019,2019,FALSE
14749,Bissett_AAAA_2016,ITS1F/ITS4,148.799,-35.4236,Australia,soil,104799,23884,128683,woodland,9.2,1221,5.4,2013,2013,2013,FALSE
14750,Jiao_2020_IB,ITS5/ITS2,109.09,32.63,Asia,soil,60725,0,60725,cropland,16.4,648,6.59,2017,2017,2017,FALSE
14760,Zhang_2018_1616,ITS5/ITS2,106.391,36.2825,Asia,soil,89890,0,89890,grassland,5.9,516,8.53,2017,2017,2017,FALSE
14765,Jiao_2020_IB,ITS5/ITS2,106.12,30.86,Asia,soil,46594,0,46594,cropland,18.1,945,7.87,2017,2017,2017,FALSE
14766,Jiao_2020_IB,ITS5/ITS2,121.02,28.25,Asia,soil,72715,0,72715,cropland,18.3,1630,5.24,2017,2017,2017,FALSE
14767,Sheng_2019_66AC,gITS7/ITS4,110.21,31.29,Asia,soil,0,54923,54923,forest,9.3,1696,5.35,2011,2011,2011,FALSE
14773,Bissett_AAAA_2016,ITS1F/ITS4,147.402,-42.2844,Australia,soil,102350,19712,122062,forest,10.2,584,4.6,2014,2014,2014,FALSE
14789,Hanif_2019_2019,gITS7/ITS4,112.83,22.57,Asia,soil,0,51201,51201,forest,22.8,1930,3.76,2018,2018,2018,FALSE
14792,Sun_2018_1B01,ITS3/ITS4,114.683,37.8833,Asia,soil,1,36016,36017,cropland,14.4,531,7.76,2016,2016,2016,FALSE
14804,Park_2020_609a,ITS3/ITS4,128.463,38.0321,Asia,rhizosphere soil,0,70960,70960,forest,8.1,1382,5.6,2018,2018,2018,FALSE
14807,Bissett_AAAA_2016,ITS1F/ITS4,132.197,-30.8849,Australia,soil,0,65866,65866,shrubland,18.2,229,9.2,2016,2016,2016,FALSE
14811,Zheng_2021_QP,fITS7/ITS4,113.71,22.0244,Asia,soil,0,56051,56051,woodland,23.3,1982,8.85,2014,2014,2014,FALSE
14815,Jiao_2020_IB,ITS5/ITS2,118.77,37.55,Asia,soil,62455,0,62455,cropland,13.1,564,8.05,2017,2017,2017,FALSE
14825,Bissett_AAAA_2016,ITS1F/ITS4,142.302,-36.6684,Australia,soil,64795,3177,67972,woodland,14.7,423,8.3,2012,2012,2012,FALSE
14834,Che_2019_9CCB,gITS7/ITS4,101.2,37.6167,Asia,soil,0,26432,26432,grassland,-0.3,362,7.83,2012,2012,2012,TRUE
14841,Bissett_AAAA_2016,ITS1F/ITS4,150.658,-35.128,Australia,soil,19723,2310,22033,forest,17.1,1405,4.9,2012,2012,2012,FALSE
14842,Ji_2022_TY,ITS3/ITS4,122.084,51.7947,Asia,soil,0,57317,57317,forest,-3.3,436,4.55,2021,2021,2021,FALSE
14847,Liu_2020_add,gITS7/ITS4,111.933,33.5,Asia,soil,0,20931,20931,forest,8.1,1098,4.77,2014,2014,2014,FALSE
14848,Wang_2020_addCL,ITS1F/ITS2,105.06,37.5843,Asia,soil,57919,0,57919,desert,10.1,190,8.09,2015,2015,2015,FALSE
14861,Bissett_AAAA_2016,ITS1F/ITS4,105.556,-10.4825,Australia,soil,131445,9122,140567,forest,26.4,1772,7.4,2013,2013,2013,FALSE
14863,Jiao_2020_IB,ITS5/ITS2,104.39,31.08,Asia,soil,74048,0,74048,cropland,17.2,784,7.66,2017,2017,2017,FALSE
14905,Yang_2017_EB1D,ITS3/ITS4,86.8883,33.1897,Asia,soil,0,71336,71336,desert,-2.6,123,8.92,2011,2011,2011,FALSE
14913,Wang_2020_addCL,ITS1F/ITS2,105.06,37.5843,Asia,soil,45581,0,45581,desert,10.1,190,8.18,2015,2015,2015,FALSE
14918,Park_2020_609a,ITS3/ITS4,128.463,38.0321,Asia,rhizosphere soil,0,142623,142623,forest,8.1,1382,5.3,2018,2018,2018,FALSE
14919,Bissett_AAAA_2016,ITS1F/ITS4,138.162,-35.655,Australia,soil,156578,20870,177448,woodland,15,681,5.6,2014,2014,2014,FALSE
14925,Bissett_AAAA_2016,ITS1F/ITS4,110.55,-66.4725,Antarctica,soil,64,13669,13733,desert,-11.2,292,6.5,2005,2005,2005,FALSE
14931,Jiao_2020_IB,ITS5/ITS2,118.87,32.04,Asia,soil,78238,0,78238,cropland,16,1009,5.8,2017,2017,2017,FALSE
14932,Gupta_2019_8E61,ITS1F/ITS2,143.144,-37.3155,Australia,soil,172654,0,172654,cropland,12.9,547,7.1,2017,2017,2017,FALSE
14934,Bissett_AAAA_2016,ITS1F/ITS4,148.279,-42.1738,Australia,soil,161250,12000,173250,forest,13.4,752,5.2,2013,2013,2013,FALSE
14935,Bissett_AAAA_2016,ITS1F/ITS4,146.299,-42.0416,Australia,soil,97481,5399,102880,grassland,6.6,1421,4.2,2013,2013,2013,FALSE
14936,Bissett_AAAA_2016,ITS1F/ITS4,149.01,-35.8769,Australia,soil,75375,23705,99080,woodland,9.6,665,5.6,2014,2014,2014,FALSE
14937,Bissett_AAAA_2016,ITS1F/ITS4,149.008,-35.881,Australia,soil,93523,8471,101994,grassland,9.6,637,5.7,2014,2014,2014,FALSE
14939,Yang_2019_D4B1,ITS1F/ITS2,128.059,42.5686,Asia,soil,43650,0,43650,forest,4.7,690,6,2016,2016,2016,FALSE
14941,Yang_2019_D4B1,ITS1F/ITS2,128.352,42.3777,Asia,soil,34370,0,34370,forest,4,740,6.62,2016,2016,2016,FALSE
14942,Bissett_AAAA_2016,ITS1F/ITS4,121.234,-28.1722,Australia,soil,53627,11800,65427,shrubland,21.7,226,5.7,2011,2011,2011,FALSE
14945,Bissett_AAAA_2016,ITS1F/ITS4,138.675,-34.6818,Australia,soil,48222,13231,61453,woodland,16.4,480,6.7,2016,2016,2016,FALSE
14946,Bissett_AAAA_2016,ITS1F/ITS4,146.893,-42.2715,Australia,soil,98763,23315,122078,grassland,9.4,801,4.3,2014,2014,2014,FALSE
14961,Zhang_2018_F81F,ITS3/ITS4,111.51,36.111,Asia,soil,0,21894,21894,cropland,13.5,455,8.08,2015,2015,2015,FALSE
14964,Tedersoo_2014_B9DD,ITS3/ITS4,147.125,-7.28121,Australia,soil,0,5588,5588,forest,26.2,2338,5.74,2011,2011,2011,FALSE
14965,He_2016_D113,ITS1F/ITS2,124.016,41.0139,Asia,soil,180477,0,180477,forest,6.7,993,4.43,2013,2013,2013,FALSE
14970,Bissett_AAAA_2016,ITS1F/ITS4,132.224,-30.8974,Australia,soil,80304,15846,96150,shrubland,18.1,242,9.1,2016,2016,2016,FALSE
14972,Bissett_AAAA_2016,ITS1F/ITS4,138.687,-34.7342,Australia,soil,58936,7990,66926,woodland,15.8,576,7.4,2016,2016,2016,FALSE
14973,Bissett_AAAA_2016,ITS1F/ITS4,138.687,-34.7342,Australia,soil,0,58127,58127,woodland,15.8,576,7.4,2016,2016,2016,FALSE
14976,Bissett_AAAA_2016,ITS1F/ITS4,135.156,-32.8346,Australia,soil,30844,1711,32555,cropland,16.9,368,8.7,2012,2012,2012,FALSE
14985,Gupta_2019_8E61,ITS1F/ITS2,143.144,-37.3155,Australia,soil,73136,0,73136,cropland,12.9,547,6.1,2017,2017,2017,FALSE
14988,Liu_2019_250D,gITS7/ITS4+ITS4arch,118.5,32.05,Asia,rhizosphere soil,0,41907,41907,forest,15.5,1079,5.09,2017,2017,2017,FALSE
15010,Liu_2020_add,gITS7/ITS4,121.25,51.5,Asia,soil,0,49251,49251,forest,-2.5,397,5.34,2014,2014,2014,FALSE
15019,Zhang_2016_mAQ,ITS1F/ITS2,101.2,37.5,Asia,soil,30807,0,30807,grassland ,-0.5,546,7.83,2012,2012,2012,TRUE
15021,Wang_2021_LB,ITS1F/ITS2,116.917,28.25,Asia,soil,53568,58,53626,cropland,19.1,1835,4.61,2018,2018,2018,FALSE
15027,Bissett_AAAA_2016,ITS1F/ITS4,132.196,-30.8863,Australia,soil,25751,2050,27801,desert,18.2,229,9.1,2016,2016,2016,FALSE
15031,Bissett_AAAA_2016,ITS1F/ITS4,138.567,-31.3277,Australia,soil,26528,4918,31446,woodland,18.2,297,6.9,2013,2013,2013,FALSE
15033,Bissett_AAAA_2016,ITS1F/ITS4,143.048,-13.534,Australia,soil,108975,15281,124256,forest,25.5,1170,5.9,2015,2015,2015,FALSE
15059,Bissett_AAAA_2016,ITS1F/ITS4,135.776,-13.4082,Australia,soil,65239,18125,83364,woodland,26.8,1181,6.02,2013,2013,2013,FALSE
15089,Bissett_AAAA_2016,ITS1F/ITS4,151.629,-26.8744,Australia,soil,2716,469,3185,cropland,17.3,837,7.7,2013,2013,2013,FALSE
15094,Bissett_AAAA_2016,ITS1F/ITS4,119.576,-34.1677,Australia,soil,44560,20400,64960,shrubland,16.9,495,6.1,2013,2013,2013,FALSE
15100,Cheung_2018_6158,ITS1F/ITS2,114.03,22.49,Asia,sediment,37869,0,37869,aquatic,23.3,1684,7.49,2016,2016,2016,FALSE
15102,Wang_2020_T,ITS1F/ITS2,106.391,36.2675,Asia,soil,70614,0,70614,grassland,5.6,549,8.43,2017,2017,2017,FALSE
15103,Wang_2020_addCL,ITS1F/ITS2,105.06,37.5843,Asia,soil,58316,0,58316,desert,10.1,190,8.2,2015,2015,2015,FALSE
15104,Bissett_AAAA_2016,ITS1F/ITS4,144.082,-39.8927,Australia,soil,113487,17519,131006,shrubland,13.5,890,4.2,2013,2013,2013,FALSE
15105,Liu_2020_add,gITS7/ITS4,127.662,45.4,Asia,soil,0,21334,21334,forest,3.4,653,5.83,2014,2014,2014,FALSE
15109,Jiao_2020_IB,ITS5/ITS2,116.61,31.75,Asia,soil,76398,0,76398,cropland,16.2,1070,6.88,2017,2017,2017,FALSE
15110,Li_2020_addCL,ITS1F/ITS2,116.801,28.2097,Asia,soil,75353,0,75353,cropland,19.1,1763,5.1,2017,2017,2017,FALSE
15111,Jiao_2020_IB,ITS5/ITS2,109.19,21.7,Asia,soil,55037,0,55037,cropland,23.3,1680,5.65,2017,2017,2017,FALSE
15119,Yang_2017_EB1D,ITS3/ITS4,82.0758,32.3806,Asia,soil,0,33827,33827,desert,-1.8,61,8.61,2011,2011,2011,FALSE
15121,Bissett_AAAA_2016,ITS1F/ITS4,147.781,-24.8384,Australia,soil,143057,17474,160531,woodland,18.4,630,6.4,2014,2014,2014,FALSE
15122,Liu_2020_add,gITS7/ITS4,121.25,51.5167,Asia,soil,0,40134,40134,forest,-2.3,375,6.05,2014,2014,2014,FALSE
15123,Bissett_AAAA_2016,ITS1F/ITS4,149.597,-30.201,Australia,soil,140134,7386,147520,cropland,19.3,600,7.6,2014,2014,2014,FALSE
15130,Bissett_AAAA_2016,ITS1F/ITS4,138.705,-34.6576,Australia,soil,76070,21042,97112,woodland,16.4,477,7.6,2016,2016,2016,FALSE
15142,Bissett_AAAA_2016,ITS1F/ITS4,141.977,-35.1164,Australia,soil,25996,2410,28406,cropland,16.4,346,8,2012,2012,2012,FALSE
15145,Bissett_AAAA_2016,ITS1F/ITS4,146.771,-42.5705,Australia,soil,63361,6990,70351,grassland,12.1,530,5.2,2014,2014,2014,FALSE
15151,Bissett_AAAA_2016,ITS1F/ITS4,148.785,-35.4463,Australia,soil,46893,5578,52471,forest,9.7,1112,5.7,2013,2013,2013,FALSE
15163,Bissett_AAAA_2016,ITS1F/ITS4,138.679,-34.7164,Australia,soil,29375,8585,37960,woodland,16.3,511,8,2016,2016,2016,FALSE
15164,Zhang_2016_mAQ,ITS1F/ITS2,101.2,37.5,Asia,soil,34459,0,34459,grassland ,-0.5,546,7.68,2012,2012,2012,FALSE
15173,Park_2020_609a,ITS3/ITS4,128.463,38.0321,Asia,rhizosphere soil,0,194956,194956,forest,8.1,1382,5.7,2018,2018,2018,FALSE
15178,Li_2019_mEE,ITS5/ITS2,116.17,42.02,Asia,soil,0,29619,29619,grassland,3.2,351,6.44,2017,2017,2017,TRUE
15179,Li_2019_mEE,ITS5/ITS2,116.17,42.02,Asia,soil,0,38392,38392,grassland,3.2,351,6.44,2017,2017,2017,TRUE
15182,Yao_2017_8EFD,ITS5/ITS2,128.06,42.04,Asia,soil,167601,0,167601,tundra,-3.5,1154,5.2,2014,2014,2014,FALSE
15183,Wang_2019_1D49,ITS5/ITS2,108.468,36.074,Asia,soil,54681,0,54681,cropland,8.8,625,8.33,2017,2017,2017,FALSE
15187,Bissett_AAAA_2016,ITS1F/ITS4,149.012,-35.8748,Australia,soil,77227,39142,116369,woodland,10,618,6.1,2014,2014,2014,FALSE
15195,Jiao_2020_IB,ITS5/ITS2,111.63,29.04,Asia,soil,69288,0,69288,cropland,17.9,1372,5.87,2017,2017,2017,FALSE
15202,Liu_2019_A7FB,ITS1F/ITS2,127.461,50.2533,Asia,soil,41098,0,41098,cropland,0.9,527,5.02,2015,2015,2015,FALSE
15207,Yang_2019_D4B1,ITS1F/ITS2,110.37,31.6352,Asia,soil,89592,0,89592,forest,9,1109,7.61,2015,2015,2015,FALSE
15219,Zheng_2021_QP,fITS7/ITS4,113.665,22.0383,Asia,soil,0,24092,24092,woodland,23.4,1812,4.62,2014,2014,2014,FALSE
15223,Bissett_AAAA_2016,ITS1F/ITS4,138.775,-34.6264,Australia,soil,0,48841,48841,woodland,15.8,516,7.7,2016,2016,2016,FALSE
15228,Bissett_AAAA_2016,ITS1F/ITS4,138.688,-34.7341,Australia,soil,0,25967,25967,woodland,15.8,576,8.1,2016,2016,2016,FALSE
15236,Yang_2020_addH,ITS3/ITS4,121.293,51.1404,Asia,soil,0,40577,40577,forest,-3.3,435,4.88,2017,2017,2017,FALSE
15239,Yang_2020_addH,ITS3/ITS4,121.794,51.0133,Asia,soil,0,37705,37705,forest,-2.7,436,4.51,2017,2017,2017,FALSE
15244,Yang_2020_addH,ITS3/ITS4,121.291,51.1531,Asia,soil,0,34597,34597,forest,-3.1,388,4.47,2017,2017,2017,FALSE
15247,Yang_2020_addH,ITS3/ITS4,121.292,51.1402,Asia,soil,0,33028,33028,forest,-3.3,435,4.85,2017,2017,2017,FALSE
15250,Yang_2020_addH,ITS3/ITS4,121.496,50.9425,Asia,soil,0,31367,31367,forest,-3,462,5.52,2017,2017,2017,FALSE
15258,Sawada_2021_TR,ITS1F_KYO1/ITS2_KYO2,108.57,14.35,Asia,soil,46617,0,46617,forest,22,1944,4.8,2018,2018,2018,FALSE
15262,Bissett_AAAA_2016,ITS1F/ITS4,119.143,-32.8147,Australia,soil,129199,14688,143887,forest,16.6,331,6.1,2016,2016,2016,FALSE
15263,Bissett_AAAA_2016,ITS1F/ITS4,118.731,-34.3033,Australia,soil,15036,5611,20647,woodland,16.1,474,6.9,2013,2013,2013,FALSE
15264,Bissett_AAAA_2016,ITS1F/ITS4,119.762,-33.6884,Australia,soil,115505,23112,138617,shrubland,16,412,6,2013,2013,2013,FALSE
15271,Bissett_AAAA_2016,ITS1F/ITS4,115.116,-30.1067,Australia,soil,23684,6486,30170,shrubland,19.4,635,6.6,2013,2013,2013,FALSE
15272,Bissett_AAAA_2016,ITS1F/ITS4,115.153,-30.0912,Australia,soil,69526,8464,77990,shrubland,19.3,621,5.9,2013,2013,2013,FALSE
15273,Bissett_AAAA_2016,ITS1F/ITS4,115.253,-30.1691,Australia,soil,74949,11142,86091,woodland,19.1,605,6,2013,2013,2013,FALSE
15279,Bissett_AAAA_2016,ITS1F/ITS4,116.142,-32.5183,Australia,soil,66133,2588,68721,forest,16.6,1108,6.4,2016,2016,2016,FALSE
15283,Bissett_AAAA_2016,ITS1F/ITS4,150.723,-33.6152,Australia,soil,119483,13201,132684,woodland,17.6,903,6,2015,2015,2015,FALSE
15287,Wang_2019_B506,ITS1F/ITS2,106.243,36.016,Asia,soil,26711,0,26711,grassland,7.3,415,8.45,2016,2016,2016,FALSE
15290,Wang_2018_0A7D,ITS1F/ITS2,82.9,45.7,Asia,soil,41181,0,41181,grassland,-1.1,183,7.9,2016,2016,2016,FALSE
15296,Yang_2019_D4B1,ITS1F/ITS2,128.352,42.3781,Asia,soil,44517,0,44517,forest,4,740,6.8,2016,2016,2016,FALSE
15302,Bissett_AAAA_2016,ITS1F/ITS4,110.657,-66.4109,Antarctica,soil,259739,11644,271383,desert,-11.4,260,6.55,2006,2006,2006,FALSE
15303,Jiao_2020_IB,ITS5/ITS2,114.43,36.45,Asia,soil,59924,0,59924,cropland,14.8,543,8.27,2017,2017,2017,FALSE
15304,Bissett_AAAA_2016,ITS1F/ITS4,138.655,-35.091,Australia,soil,157834,44600,202434,woodland,14.2,876,5.6,2014,2014,2014,FALSE
15310,Bissett_AAAA_2016,ITS1F/ITS4,138.692,-34.7733,Australia,soil,33504,8966,42470,woodland,15.4,614,8.5,2016,2016,2016,FALSE
15314,Li_2020_addCL,ITS1F/ITS2,117.062,28.5695,Asia,soil,71386,0,71386,cropland,18.7,1713,5.53,2017,2017,2017,FALSE
15318,Zheng_2021_QP,fITS7/ITS4,112.35,16.9333,Asia,soil,0,31456,31456,shrubland,24.7,1847,8.96,2014,2014,2014,FALSE
15328,Bissett_AAAA_2016,ITS1F/ITS4,115.213,-30.1711,Australia,soil,32500,27429,59929,woodland,19.2,612,6.2,2013,2013,2013,FALSE
15329,Bissett_AAAA_2016,ITS1F/ITS4,150.594,-35.1771,Australia,soil,41753,482,42235,forest,17.4,1285,8.5,2012,2012,2012,FALSE
15334,Ogwu_2019_38FE,ITS86F/ITS4,130.46,31.31,Asia,soil,0,51294,51294,forest,2.16,2206,4.84,2015,2015,2015,FALSE
15337,Wang_2020_addCL1,ITS86F/ITS4,124.233,43.3167,Asia,soil,0,77731,77731,cropland,7,569,6.95,2017,2017,2017,FALSE
15341,Bissett_AAAA_2016,ITS1F/ITS4,146.896,-42.2703,Australia,soil,112853,9293,122146,grassland,9.4,801,5.8,2014,2014,2014,FALSE
15342,Bissett_AAAA_2016,ITS1F/ITS4,138.665,-34.6767,Australia,soil,32739,1001,33740,grassland,16.4,466,8.8,2016,2016,2016,FALSE
15344,Yao_2020_U,ITS5/ITS2,105.77,38.65,Asia,soil,40043,0,40043,grassland,9.22,218,8.29,2016,2016,2016,FALSE
15348,Weissbecker_2019_6A75,ITS1F/ITS4,117.906,29.121,Asia,soil,2505,3228,5733,forest,18.4,1725,5.46,2011,2011,2011,FALSE
15351,Shen_2017_C7F4,ITS1F/ITS2,108.76,18.644,Asia,soil,28024,0,28024,cropland,25.3,1068,6.45,2013,2013,2013,FALSE
15352,Shen_2017_C7F4,ITS1F/ITS2,108.76,18.644,Asia,soil,73617,1,73618,cropland,25.3,1068,6.75,2013,2013,2013,FALSE
15361,Jiao_2020_IB,ITS5/ITS2,115.82,29.72,Asia,soil,22995,0,22995,cropland,17.8,1599,6.9,2017,2017,2017,FALSE
15377,Park_2020_609a,ITS3/ITS4,128.463,38.0321,Asia,rhizosphere soil,0,33223,33223,forest,8.1,1382,6.1,2018,2018,2018,FALSE
15380,Yang_2019_D4B1,ITS1F/ITS2,115.439,40.0038,Asia,soil,92145,0,92145,forest,4.1,616,7.59,2015,2015,2015,FALSE
15385,Bissett_AAAA_2016,ITS1F/ITS4,150.251,-33.3111,Australia,soil,38196,16033,54229,forest,11.4,999,4.4,2015,2015,2015,FALSE
15415,Bissett_AAAA_2016,ITS1F/ITS4,138.658,-35.0814,Australia,soil,0,57825,57825,woodland,14.1,894,5.6,2014,2014,2014,FALSE
15418,Egidi_AD_2019,fITS7/ITS4,145.68,-32.6264,Australia,soil,0,36002,36002,forest,18.2,332,7.75,2003,2015,2003 to 2015,FALSE
15432,Liu_2020_add,gITS7/ITS4,108.85,18.7333,Asia,soil,0,36554,36554,forest,20.1,1545,4.66,2014,2014,2014,FALSE
15433,Jiao_2020_IB,ITS5/ITS2,110.53,35.56,Asia,soil,76190,0,76190,cropland,14.2,542,8.25,2017,2017,2017,FALSE
15435,Wang_2021_LB,ITS1F/ITS2,116.917,28.25,Asia,soil,46077,49,46126,cropland,19.1,1835,4.61,2018,2018,2018,FALSE
15439,Jiao_2020_IB,ITS5/ITS2,105.57,30.21,Asia,soil,59006,0,59006,cropland,18.3,948,8.2,2017,2017,2017,FALSE
15440,Bissett_AAAA_2016,ITS1F/ITS4,110.545,-66.4716,Antarctica,soil,121259,4037,125296,desert,-11.2,292,6.4,2005,2005,2005,FALSE
15441,Bissett_AAAA_2016,ITS1F/ITS4,115.25,-30.1586,Australia,soil,42129,9244,51373,woodland,19.1,599,5.7,2013,2013,2013,FALSE
15442,Turner_2019_43B2,ITS1F/ITS2,115.188,-30.2951,Australia,soil,63471,0,63471,shrubland,19.9,534,5.998571429,2012,2012,2012,FALSE
15445,Yang_2018_C136,ITS1F/ITS2,128.218,42.1117,Asia,root,6930,0,6930,grassland,1,957,4.7,2014,2014,2014,FALSE
15455,Park_2020_609a,ITS3/ITS4,128.463,38.0321,Asia,rhizosphere soil,0,176861,176861,forest,8.1,1382,5.4,2018,2018,2018,FALSE
15458,Jiao_2020_IB,ITS5/ITS2,116.4,23.34,Asia,soil,56238,0,56238,cropland,22.8,1478,5.92,2017,2017,2017,FALSE
15459,Jiao_2020_IB,ITS5/ITS2,118.87,32.03,Asia,soil,17842,0,17842,cropland,16,980,8.1,2017,2017,2017,FALSE
15460,Jiao_2020_IB,ITS5/ITS2,117.02,25.11,Asia,soil,68745,0,68745,cropland,20.3,1411,6.42,2017,2017,2017,FALSE
15461,Jiao_2020_IB,ITS5/ITS2,120.66,30.1,Asia,soil,70750,0,70750,cropland,17.6,1313,8,2017,2017,2017,FALSE
15462,Jiao_2020_IB,ITS5/ITS2,99.91,25.27,Asia,soil,64011,0,64011,cropland,18,655,7.35,2017,2017,2017,FALSE
15463,Jiao_2020_IB,ITS5/ITS2,104.7,32.43,Asia,soil,75333,0,75333,cropland,13.5,618,7.68,2017,2017,2017,FALSE
15464,Jiao_2020_IB,ITS5/ITS2,119.81,30.28,Asia,soil,65036,0,65036,cropland,17.4,1401,7.02,2017,2017,2017,FALSE
15465,Jiao_2020_IB,ITS5/ITS2,103.88,30.59,Asia,soil,65320,0,65320,cropland,17,931,7.2,2017,2017,2017,FALSE
15466,Jiao_2020_IB,ITS5/ITS2,123.22,41.27,Asia,soil,84557,0,84557,cropland,9.2,715,6.92,2017,2017,2017,FALSE
15467,Li_2020_addCL,ITS1F/ITS2,116.943,28.3141,Asia,soil,75676,0,75676,cropland,19.2,1835,5.53,2017,2017,2017,FALSE
15468,Jiao_2020_IB,ITS5/ITS2,112.24,32.3,Asia,soil,72199,0,72199,cropland,16.3,884,6.52,2017,2017,2017,FALSE
15469,Jiao_2020_IB,ITS5/ITS2,117.23,37.03,Asia,soil,65320,0,65320,cropland,13.7,655,8.35,2017,2017,2017,FALSE
